qid1	qid2	score	label
35997541	10181584	0.583227144399	0
35997541	18690968	0.576244735378	0
35997541	24337300	0.574618868634	0
35997541	11712838	0.57410792616	0
35997541	8434320	0.56227975553	0
35997541	30777420	0.556324760621	0
35997541	31674407	0.555217172485	0
35997541	34306083	0.549296120094	0
35997541	34383721	0.547937941656	0
35997541	20788922	0.546670461028	0
35997541	14542140	0.546670461028	1
35997541	22439306	0.543105730742	0
35997541	21574236	0.543105730742	1
35997541	23580485	0.542432607804	0
35997541	32033115	0.539962576041	0
35997541	27392915	0.539291156313	0
35997541	27905454	0.53588033644	0
35997541	23417711	0.531622685038	0
35997541	7821877	0.530377173777	0
35997541	6723977	0.530377173777	0
35997541	59299	0.530377173777	0
35997541	3914700	0.524919255338	0
35997541	13882393	0.52359150148	0
29739372	16130615	1.0	0
29739372	33633413	1.0	0
29739372	11103681	1.0	0
29739372	4488716	1.0	1
29739372	28136171	0.995861889762	0
29739372	36402955	0.995624324156	0
29739372	36530504	0.971947702193	0
29739372	44718026	0.969073139007	0
29739372	38894519	0.961293374574	0
29739372	28484732	0.945196385767	0
29739372	22721529	0.921287811562	0
29739372	21929394	0.911851407331	0
29739372	15196448	0.911025659637	0
29739372	42875244	0.905547311545	0
29739372	21956608	0.872961944111	0
29739372	44227516	0.863273910036	0
29739372	40524365	0.862453949464	0
29739372	17619041	0.853034524719	0
29739372	37442002	0.829731287626	0
29739372	14281194	0.82608711114	0
29739372	2219018	0.823445041574	0
29739372	6652320	0.823445041574	0
29739372	1898062	0.823445041574	0
29739372	47439753	0.823445041574	0
29739372	41092189	0.823404653283	0
29739372	17774960	0.823198132868	0
29739372	12268601	0.823157780896	0
29739372	45193590	0.818414711483	0
29739372	42251560	0.818414711483	0
29739372	18409407	0.818414711483	0
19491675	20283580	0.6313895523	1
19491675	4632885	0.598137329736	0
19491675	8001424	0.585262576401	0
19491675	29674642	0.548825281338	0
19491675	6774979	0.507016353773	0
19491675	4904803	0.503539604915	0
19491675	31650521	0.500809271649	0
19491675	34734412	0.472412699691	0
19491675	27000555	0.457649798767	0
19491675	8136312	0.454699949926	0
19491675	27499655	0.431634231665	0
19491675	1812132	0.430743482347	0
19491675	23755759	0.426526112816	0
19491675	39571810	0.419656502244	0
19491675	6556792	0.410360088053	0
19491675	32994503	0.409918786296	0
19491675	32642619	0.408025509513	0
19491675	9536018	0.405327168153	0
19491675	20700793	0.403457912651	0
19491675	34382327	0.403175588859	0
19491675	33049674	0.393797352383	0
19491675	24143229	0.392008854187	0
19491675	46681118	0.39104836936	0
19491675	41824197	0.38992840161	0
19491675	2488206	0.388745245761	0
19491675	40012706	0.386911649175	0
19491675	11276135	0.386441634056	0
19491675	6494472	0.385326059186	0
19491675	46412984	0.382787519669	0
19491675	18870073	0.382147763723	0
21864521	21622885	0.52495701342	0
21864521	17991063	0.512541599853	0
21864521	33552594	0.504340639248	0
21864521	32402777	0.500691704792	0
21864521	27921077	0.497759176147	1
21864521	37996265	0.491824046909	0
21864521	6686753	0.48986110909	0
21864521	38896755	0.482216818338	0
21864521	24803734	0.478755801036	0
21864521	25850640	0.472976306188	0
21864521	45669194	0.47147170117	0
21864521	5586633	0.470885020339	0
21864521	6295389	0.467465451339	0
21864521	41469343	0.466084819081	0
21864521	16653176	0.465343129101	0
21864521	23630681	0.464835134743	0
21864521	27946897	0.459816485977	0
21864521	35808878	0.449204724526	0
21864521	47243939	0.44846729557	0
21864521	4214826	0.446204872818	0
21864521	14338839	0.445276327256	0
21864521	42429043	0.442858646516	0
21864521	33716078	0.441448178731	0
21864521	20944570	0.441298545486	0
21864521	27589543	0.440101142693	0
21864521	33970600	0.439008402276	0
21864521	18246979	0.433416450714	0
21864521	15866993	0.432232902921	0
21864521	14440909	0.430123520883	0
21864521	40917670	0.429990236659	0
24447451	36397318	0.980709302036	1
24447451	35216745	0.874130259261	0
24447451	38412346	0.821983600343	0
24447451	25674850	0.773518674867	0
24447451	35653357	0.742355600073	0
24447451	43512883	0.597932361833	0
24447451	31191004	0.410761448697	0
24447451	11100257	0.391657327387	0
24447451	2868005	0.372994019843	0
24447451	41505307	0.333908425208	0
24447451	27224758	0.321717393282	0
24447451	9340788	0.314954665235	0
24447451	9048728	0.306394807442	0
24447451	14740811	0.301337978831	0
24447451	15464309	0.295134846178	0
24447451	6878574	0.29486142263	0
24447451	5819521	0.291188398263	0
24447451	38306469	0.289405761923	0
24447451	47573521	0.287610262117	0
24447451	10496516	0.285243058372	0
24447451	9883588	0.277236281985	0
24447451	11189898	0.276163233112	0
24447451	4000205	0.274378496581	0
24447451	21086380	0.267479814143	0
24447451	8913089	0.262713418718	0
24447451	3994860	0.256448307335	0
24447451	11647221	0.25628228848	0
24447451	36027600	0.254228529211	0
24447451	21839318	0.252590047103	0
24447451	13761231	0.251746237213	0
36768707	23336443	0.724489988355	0
36768707	13501444	0.670155421681	0
36768707	26733112	0.66929691414	0
36768707	9763327	0.66929691414	0
36768707	13781779	0.627139554205	0
36768707	9772796	0.625607513339	1
36768707	46927238	0.612729633933	0
36768707	18928216	0.60795024897	0
36768707	13752436	0.607000811503	0
36768707	2646613	0.596140453581	0
36768707	8580051	0.574685244777	0
36768707	9499908	0.57294317228	0
36768707	39412065	0.571084875567	0
36768707	1277254	0.570236999428	0
36768707	7622659	0.569351414606	0
36768707	11554192	0.566072193912	0
36768707	15501884	0.561260823781	0
36768707	31099196	0.551162171188	0
36768707	44450073	0.551025894369	0
36768707	10655957	0.549005658378	0
36768707	7009226	0.547825653449	0
36768707	5191459	0.540442701244	0
36768707	17153373	0.524326890088	0
36768707	12213472	0.516215367826	0
36768707	25144230	0.516215367826	0
36768707	13917546	0.516215367826	0
36768707	7009641	0.515373961504	0
36768707	2475720	0.5149595526	0
36768707	30903919	0.514889058769	0
36768707	24251604	0.509337307488	0
4243513	1357429	0.708792880331	0
4243513	5841630	0.690516130236	0
4243513	16059634	0.633690467765	0
4243513	23934260	0.556078149017	0
4243513	22763733	0.5543230496	0
4243513	36379212	0.540629071133	0
4243513	29691261	0.478054525044	0
4243513	32244151	0.444879262963	0
4243513	43394442	0.437944107571	0
4243513	10990749	0.437712159413	0
4243513	13693125	0.408835279386	1
4243513	32498908	0.375662135455	0
4243513	26721835	0.373415160037	0
4243513	15921383	0.372831765789	0
4243513	35408416	0.37092508609	0
4243513	3774850	0.37092508609	0
4243513	10763723	0.369472150743	0
4243513	419021	0.367932418903	0
4243513	17233788	0.367932418903	0
4243513	23199378	0.36682827494	0
4243513	20579418	0.364980194278	0
4243513	22183163	0.362810196772	0
4243513	12563063	0.35470664558	0
4243513	34718773	0.35470664558	0
4243513	38300972	0.352312458366	0
4243513	5591431	0.348205507974	0
4243513	15977228	0.34583108548	0
4243513	3860988	0.344467626436	0
4243513	6352889	0.344178523108	0
4243513	11678556	0.343290154905	0
3737992	41111689	0.963442823616	0
3737992	32136307	0.944158332589	0
3737992	12222632	0.853807330109	0
3737992	13473953	0.853680949404	0
3737992	7421612	0.840932618931	0
3737992	39250572	0.831089017857	0
3737992	12458469	0.82078934045	0
3737992	14479309	0.806362287935	0
3737992	29479183	0.805553139001	0
3737992	17645592	0.79454720376	0
3737992	31302731	0.79305202845	0
3737992	25823162	0.791171171528	0
3737992	23395314	0.789851555547	0
3737992	22800894	0.784099585909	0
3737992	23699552	0.761407625817	0
3737992	41439921	0.74533932562	0
3737992	33832804	0.706824173698	0
3737992	25714449	0.705181161853	0
3737992	41151890	0.696409009579	0
3737992	9030476	0.681855608151	0
3737992	45641900	0.678995664365	1
3737992	13668784	0.586828941049	0
3737992	18421091	0.572468569285	0
3737992	26458806	0.568172227546	0
3737992	31406042	0.518666827963	0
3737992	19911150	0.498603737585	0
3737992	29848324	0.478538153622	0
3737992	14711604	0.456205229061	0
3737992	20177833	0.44087233546	0
3737992	28651033	0.440865160252	0
7396878	24028481	0.737494607261	1
7396878	39979870	0.607300223056	0
7396878	1265570	0.607043660403	0
7396878	23233282	0.570618181411	0
7396878	10171896	0.557878322948	0
7396878	296587	0.555732115169	0
7396878	3748447	0.545305031455	0
7396878	416947	0.543946084948	0
7396878	20049196	0.532547052638	0
7396878	7751509	0.531502402891	0
7396878	8264883	0.531121743944	0
7396878	40775607	0.516120317397	0
7396878	23961629	0.510920961997	0
7396878	11886676	0.509000571742	0
7396878	5696439	0.506865493352	0
7396878	24396933	0.506399794187	0
7396878	11914260	0.505843280934	0
7396878	4920209	0.504359492238	0
7396878	196087	0.498773084328	0
7396878	20351064	0.498077365569	0
7396878	29980420	0.494087729299	0
7396878	3141604	0.493446957835	0
7396878	5930792	0.486624190765	0
7396878	5039341	0.485579451582	0
7396878	43569218	0.485579451582	0
7396878	17942964	0.485464346425	0
7396878	6432176	0.482401943356	0
7396878	1511296	0.478568149893	0
7396878	35307617	0.476198315632	0
7396878	30783315	0.473925173456	0
10378855	8335813	0.919270201059	1
10378855	20157595	0.813008706083	0
10378855	27489780	0.794547155516	0
10378855	27375272	0.790421195514	0
10378855	22172000	0.772755348806	1
10378855	16066636	0.754153279641	0
10378855	13606414	0.729383677534	0
10378855	36713928	0.721040732339	0
10378855	26447262	0.678471370334	0
10378855	37575714	0.666554380668	0
10378855	26267391	0.666014053902	0
10378855	4110316	0.663690928311	0
10378855	24077413	0.66203766953	0
10378855	27647992	0.648588454019	0
10378855	25086515	0.642260593235	0
10378855	32210952	0.630290377418	0
10378855	6920352	0.625261574388	0
10378855	32782516	0.621659854557	0
10378855	38617598	0.615393797955	0
10378855	5703225	0.61246245785	0
10378855	12125076	0.599179908406	0
10378855	20338125	0.598958324693	0
10378855	2597736	0.581792276597	0
10378855	34580514	0.58173633149	0
10378855	4242154	0.581321937961	0
10378855	38559597	0.578807419897	0
10378855	13599217	0.568020235468	0
10378855	6451929	0.542692112109	0
10378855	3575436	0.539795008344	0
10378855	47176879	0.534480187631	0
9740704	3741382	1.0	0
9740704	39965746	0.998795354348	0
9740704	38086494	0.993816588109	0
9740704	29469994	0.99080853746	0
9740704	8693347	0.987162701221	0
9740704	1747583	0.976449118268	0
9740704	44573884	0.970242653041	0
9740704	27555752	0.946578019639	0
9740704	11380558	0.941886003374	0
9740704	3334578	0.931169069523	0
9740704	24763826	0.931169069523	0
9740704	34887256	0.929875735983	0
9740704	42971950	0.929875735983	0
9740704	19368378	0.927471350074	0
9740704	13814164	0.924818552332	0
9740704	8678015	0.917648879284	0
9740704	32365877	0.913062503041	0
9740704	35826162	0.909162844837	0
9740704	24337486	0.902929750569	0
9740704	9734483	0.899426986571	1
9740704	6966090	0.899426986571	0
9740704	1980182	0.898887163465	0
9740704	34118049	0.887049250447	0
9740704	25632784	0.886398610044	0
9740704	32244686	0.881544326749	0
9740704	1899556	0.876491286931	0
9740704	44621497	0.871870194739	0
9740704	11776847	0.867365028765	0
9740704	32308129	0.865879788879	0
9740704	29030704	0.861274384198	0
5301744	32441893	0.932896318199	1
5301744	5297837	0.741088984848	0
5301744	10926219	0.740714985599	0
5301744	20952872	0.70666649177	0
5301744	39859814	0.689001606043	0
5301744	25822771	0.674593197471	0
5301744	32050014	0.667279064212	0
5301744	19424000	0.651251085597	0
5301744	12405911	0.647616004427	0
5301744	30590231	0.647475353164	0
5301744	26568218	0.644695184303	0
5301744	9486835	0.636935906592	0
5301744	27441363	0.605563174581	0
5301744	15277541	0.602004835814	0
5301744	20234628	0.602004835814	0
5301744	36794232	0.592137164783	0
5301744	16948415	0.590061212208	0
5301744	44085556	0.575570801776	0
5301744	44071172	0.570329415548	0
5301744	9662997	0.565125198654	0
5301744	10807668	0.563201912755	0
5301744	34998671	0.562428733604	0
5301744	9868722	0.56196011339	0
5301744	28110400	0.557138707573	0
5301744	34812592	0.549765460591	0
5301744	18413111	0.546354909802	0
5301744	15008255	0.542856779307	0
5301744	43328130	0.541345858977	0
5301744	17197938	0.537584490468	0
5301744	23049117	0.533021086258	0
17983453	18025819	0.864170633001	0
17983453	18931478	0.856280532084	0
17983453	28106344	0.842306227904	0
17983453	23023732	0.763127458867	0
17983453	25116554	0.742963937616	0
17983453	14190628	0.738605926433	0
17983453	20013497	0.73620355283	0
17983453	25097791	0.735838186965	0
17983453	24834743	0.73470710874	0
17983453	21978741	0.731193220572	1
17983453	21843057	0.722301447886	0
17983453	19482446	0.71759960951	0
17983453	22953700	0.717513326224	0
17983453	18881884	0.706879709313	0
17983453	23003617	0.706349143985	0
17983453	19589063	0.692377524002	0
17983453	20088369	0.681279804782	0
17983453	18983022	0.681146658634	0
17983453	24690929	0.668615885685	0
17983453	17383205	0.663758604088	0
17983453	17819680	0.656107422606	0
17983453	17329028	0.642024802587	0
17983453	22154831	0.64103355495	0
17983453	18828355	0.631531963156	0
17983453	31113793	0.629221278267	0
17983453	26343227	0.624821864514	0
17983453	22760512	0.624223171706	0
17983453	19112062	0.623293306919	0
17983453	17359403	0.623080964844	0
17983453	25692659	0.622426235778	0
9545341	23295333	0.756085619109	0
9545341	28093096	0.756085619109	0
9545341	30137564	0.752722832964	1
9545341	34712260	0.744329270504	0
9545341	4262041	0.734858346175	0
9545341	5310212	0.724480747368	0
9545341	30455327	0.717745048183	0
9545341	33068177	0.701396304717	0
9545341	31334952	0.698589213476	0
9545341	29149719	0.6936777206	0
9545341	26642088	0.683250782786	0
9545341	34155418	0.68112172341	0
9545341	18397215	0.67247297256	0
9545341	2868064	0.671390452966	0
9545341	36926271	0.670920383831	0
9545341	45387567	0.67087420444	0
9545341	6832517	0.668844252795	0
9545341	6667989	0.665298317623	0
9545341	18235622	0.661142045	0
9545341	19626838	0.660712402314	0
9545341	36727036	0.657909288416	0
9545341	10620771	0.652334569358	0
9545341	4943434	0.646782286865	0
9545341	33465921	0.643883415997	0
9545341	24121848	0.638475570036	0
9545341	37722238	0.633300629173	0
9545341	29428325	0.630650866728	0
9545341	2775921	0.629234354427	0
9545341	20649314	0.627935646563	0
9545341	21588871	0.626072473334	0
10308452	13771989	0.970404822518	0
10308452	39806370	0.970404822518	0
10308452	34273611	0.970404822518	0
10308452	1395551	0.970404822518	1
10308452	8541040	0.970404822518	0
10308452	29182842	0.970404822518	0
10308452	36461991	0.970404822518	0
10308452	11896945	0.970404822518	0
10308452	17992753	0.966360395755	0
10308452	44589381	0.958266192407	0
10308452	43832586	0.948250504968	0
10308452	47420687	0.948250504968	0
10308452	26929235	0.948250504968	0
10308452	28985051	0.948250504968	0
10308452	23322818	0.946707382292	0
10308452	25742968	0.942996185983	0
10308452	5311241	0.942891462733	0
10308452	4122171	0.942882377881	0
10308452	21479713	0.942882377881	0
10308452	19713670	0.942882377881	0
10308452	18854607	0.942882377881	0
10308452	37001421	0.938513937402	0
10308452	20165727	0.937123606999	0
10308452	5685613	0.936786445416	0
10308452	22914808	0.931694370789	0
10308452	39999420	0.931647635091	0
10308452	24819442	0.931647635091	0
10308452	18043683	0.9304032344	0
10308452	23364857	0.92748352686	0
10308452	20870301	0.920065584142	0
22634644	31002612	0.770256042318	1
22634644	36500968	0.739639147009	1
22634644	26676870	0.682158189121	0
22634644	24784368	0.640832215518	0
22634644	13328933	0.632793565115	0
22634644	13108723	0.461128492761	0
22634644	6003453	0.460363726927	0
22634644	5176748	0.437715666508	0
22634644	31672778	0.429211439326	1
22634644	24725645	0.424045260513	0
22634644	42032027	0.418957250375	0
22634644	12114174	0.418736274492	0
22634644	10970055	0.41839539697	0
22634644	33247425	0.407055973185	0
22634644	7854455	0.405209411414	0
22634644	5747432	0.405025737966	0
22634644	1767264	0.403170959003	0
22634644	17788904	0.399844527762	0
22634644	14169241	0.395644712246	0
22634644	23552296	0.394375404175	0
22634644	13875256	0.393402284361	0
22634644	13376731	0.389677783904	0
22634644	19026112	0.36974283264	0
22634644	1459548	0.363950775261	0
22634644	33915849	0.359094381235	0
22634644	32889863	0.355523222806	0
22634644	44924564	0.35289975992	0
22634644	9636328	0.35114463081	0
22634644	17168657	0.350261809365	0
22634644	26029764	0.348976259168	0
2531037	14589386	0.998920779799	0
2531037	35870861	0.922655794143	0
2531037	9354055	0.92264635817	0
2531037	433945	0.922386249901	0
2531037	26267928	0.922198085768	0
2531037	20958668	0.916363130325	0
2531037	4765896	0.915816183521	0
2531037	2819565	0.913767888185	0
2531037	34102088	0.912883154488	0
2531037	38069384	0.911332373475	0
2531037	30591513	0.909086084992	0
2531037	5279358	0.906534620132	0
2531037	4881442	0.906534620132	0
2531037	27608643	0.902774193032	0
2531037	16626153	0.893594245016	0
2531037	17104907	0.884640840466	0
2531037	10934099	0.875782740003	0
2531037	4850315	0.875736016673	0
2531037	35614559	0.87540895486	0
2531037	9591562	0.871930566662	0
2531037	8299681	0.871003870665	0
2531037	27288636	0.866518418969	0
2531037	2795340	0.857661358114	0
2531037	26705927	0.856575615969	0
2531037	10579114	0.855762696214	1
2531037	13417296	0.85567311245	0
2531037	9596468	0.854894091591	0
2531037	20129083	0.854477469142	0
2531037	6280242	0.843495044562	0
2531037	27640807	0.843384431277	0
29860086	15684846	0.942738803957	1
29860086	25521715	0.75260724966	0
29860086	3199645	0.75260724966	0
29860086	7659709	0.749019252439	0
29860086	9487115	0.741153459163	0
29860086	43924101	0.71386821604	0
29860086	15082474	0.705551585907	0
29860086	35242311	0.704730316171	0
29860086	17932694	0.703362002514	0
29860086	12651343	0.699757166044	0
29860086	17658251	0.699441504423	0
29860086	20823936	0.699292395936	0
29860086	33621851	0.696861808892	0
29860086	23396219	0.696637406385	0
29860086	39776439	0.696271930446	0
29860086	33480141	0.681047456253	0
29860086	263013	0.6758523512	0
29860086	43301103	0.6730557915	0
29860086	3360712	0.672840138217	0
29860086	33330168	0.66666607003	0
29860086	26076468	0.664452699755	0
29860086	8882549	0.657078224731	0
29860086	33032918	0.655243667218	0
29860086	5807340	0.649267638421	0
29860086	6276130	0.646614162543	0
29860086	2437854	0.642768418802	0
29860086	6529733	0.641661642257	0
29860086	8264889	0.639622024821	0
29860086	3221979	0.6327760702	0
29860086	26943279	0.632540423085	0
20446026	9238381	0.983564003677	0
20446026	19756042	0.981395016805	0
20446026	27053276	0.980835817974	0
20446026	25279967	0.9505660843	0
20446026	6961814	0.940446547438	0
20446026	5587361	0.93087624004	0
20446026	10346685	0.929447553766	0
20446026	41753592	0.913665314452	0
20446026	14591771	0.908892359687	0
20446026	13194153	0.906368361809	0
20446026	36100651	0.905356721067	0
20446026	17855868	0.904656825227	0
20446026	24590127	0.89854054399	0
20446026	1483245	0.891584620645	0
20446026	5978066	0.889454595144	0
20446026	5410659	0.886535683325	0
20446026	19591809	0.881701507504	0
20446026	2895865	0.877648825736	0
20446026	26218240	0.875634959307	0
20446026	9947510	0.87231579565	0
20446026	5441017	0.861127003453	0
20446026	5441483	0.858965351246	0
20446026	29393754	0.857396501974	0
20446026	34505412	0.853997110236	0
20446026	10435552	0.851549184622	0
20446026	26610074	0.849329860204	0
20446026	28711799	0.845385843925	0
20446026	25753727	0.844216957912	1
20446026	42134507	0.837220914	0
20446026	19813391	0.826385127987	0
29129820	22862226	0.884763107339	0
29129820	31490616	0.820580481828	0
29129820	34527707	0.819774891317	0
29129820	9851133	0.813624983036	0
29129820	6089101	0.795951666096	0
29129820	3519664	0.760432720838	1
29129820	34478956	0.755102715998	0
29129820	9665483	0.753246419988	0
29129820	10122907	0.737845548347	0
29129820	39929963	0.732194180494	0
29129820	43056003	0.721365878659	0
29129820	34143908	0.715495596162	0
29129820	22943122	0.715300599303	0
29129820	1779258	0.682458677396	0
29129820	16965724	0.675808100716	0
29129820	13998357	0.672226209972	0
29129820	29445638	0.65838325635	0
29129820	23180112	0.655994824907	0
29129820	11681326	0.653667796079	0
29129820	29385516	0.649988288369	0
29129820	18748818	0.639792272505	0
29129820	19827180	0.637604684092	0
29129820	42901153	0.634547398121	0
29129820	45956249	0.634170688615	0
29129820	8092088	0.631923111021	0
29129820	9187088	0.630952576978	0
29129820	31667159	0.627714307903	0
29129820	6651867	0.624097277044	0
29129820	19030647	0.622674798764	0
29129820	26210498	0.621597479459	0
24742311	24746448	0.853716929991	1
24742311	24637628	0.648517003081	0
24742311	10712015	0.646268019722	0
24742311	16491294	0.645303466851	0
24742311	6793351	0.644678226461	0
24742311	12541910	0.638369236006	0
24742311	12324753	0.638355461801	0
24742311	31202879	0.636665822504	0
24742311	9061603	0.635243287588	0
24742311	7210172	0.631528628258	0
24742311	1536651	0.626578444148	0
24742311	3920069	0.619326239388	0
24742311	10586030	0.616911639138	0
24742311	18008530	0.615675336063	0
24742311	2849985	0.612920585466	0
24742311	7712571	0.611315150928	0
24742311	9142396	0.603299613208	0
24742311	24062665	0.597131866097	0
24742311	15901629	0.593240265438	0
24742311	45500764	0.58994736052	0
24742311	10547884	0.589696634154	0
24742311	12649480	0.589696634154	0
24742311	27838631	0.588849995568	0
24742311	16632276	0.58235585488	0
24742311	24755304	0.574846174251	0
24742311	10483159	0.574744408602	0
24742311	9621030	0.573018782126	0
24742311	19443046	0.568127198351	0
24742311	7147753	0.566922821652	0
24742311	5289645	0.562200547913	0
22961137	8951107	0.991721682554	1
22961137	18954873	0.852428221958	1
22961137	45584367	0.549946613244	0
22961137	25790288	0.530339140247	0
22961137	11521432	0.464958895374	0
22961137	20647474	0.453003529527	0
22961137	12169902	0.430115325363	0
22961137	44388293	0.421442837209	0
22961137	33740360	0.421182428896	0
22961137	45317995	0.411316478504	0
22961137	6503157	0.39746070108	0
22961137	35032018	0.385332287308	0
22961137	26384930	0.378426191832	0
